Author,Story Date,Story URL,Headline,Claim URL,Claimed By,What (Claim),About Subject,About Person,Language
Ashish Maharishi,5th Dec 2021,https://www.vishvasnews.com/politics/fact-check-in-a-viral-post-sharad-pawar-was-shown-with-bjp-leaders-through-a-morphed-picture/,Fact Check : वायरल पोस्‍ट में शरद पवार को मॉर्फ्ड तस्‍वीर के जरिए भाजपा नेताओं के साथ दिखाया गया,https://web.archive.org/save/https://www.facebook.com/photo/?fbid=2697428400560841&set=p.2697428400560841,फेसबुक यूजर यशवंत वर्ते,"ताई कहती हैं, ”भाजपा का पुरजोर विरोध करो.” और पापा चुपचाप जाकर बीजेपी से हाथ मिलाते हैं. ताई, लोग कितने गुमराह हैं",Politics,"Sharad Pawar, Amit Shah",Hindi
Ashish Maharishi,11th Aug 2021,https://www.vishvasnews.com/politics/fact-check-rahul-gandhi-did-not-tweet-about-neeraj-chopras-picture-it-is-fake/,"Fact Check : नीरज चोपड़ा की तस्‍वीर को लेकर राहुल गांधी ने नहीं किया यह ट्वीट, यह फर्जी है",https://perma.cc/SWH9-EE9A,फेसबुक यूजर गंगा भैया हिंदू,First aake bhi dusre number pe khada hona kya sahi hai? Jawab do modi ji,Politics,"Narendra Modi, Rahul Gandhi ",Hindi
Ashish Maharishi,11th Aug 2021,https://www.vishvasnews.com/politics/fact-check-priyadarshini-of-lucknow-has-not-been-arrested-till-now-viral-video-belongs-to-lady-don-anuradha-2/,"Fact Check : लखनऊ की प्रियदर्शिनी की अब तक नहीं हुई है गिरफ्तारी, वायरल वीडियो लेडी डॉन अनुराधा का है",https://perma.cc/LY5G-BKTL,फेसबुक यूजर जितेंद्र सैनी,"arrestlucknowgirl, lucknow girl arrested , lucknow girl viral video, lucknow cab drive",Crime,Lucknow,Hindi
Ashish Maharishi,10th Aug 2021,https://www.vishvasnews.com/english/viral/fact-check-viral-picture-of-a-child-rescuing-an-animal-is-not-of-madhya-pradesh/,Fact Check: Viral picture of a child rescuing an animal is not of Madhya Pradesh,https://archive.md/e4lIk,JMC Furniture,We need to learn a lot from this touching picture of an innocent saving his life as well as the life of an innocent animal in the midst of severe floods. Pic Shivpuri Madhya Pradesh,NA,"Shivpuri, Madhya Pradesh",English
Ashish Maharishi,10th Aug 2021,https://www.vishvasnews.com/politics/fact-check-in-madhya-pradesh-the-sadhus-were-beaten-by-the-mob-thinking-they-were-child-thieves-the-video-is-now-viral-in-the-name-of-delhi/,"Fact Check : मध्‍य प्रदेश में साधुओं को बच्‍चा चोर समझकर भीड़ ने पीटा, वीडियो अब दिल्‍ली के नाम पर वायरल",https://www.facebook.com/mdmanzar.aimim.7/videos/523826205395352,फेसबुक यूजर Md Manzar Aimim,ये बच्‍चा चोर हैं। किसी को दिखे तो तुरंत कंपलेन करें।,child kidnapping ,"Delhi, Sadhu",Hindi
Ashish Maharishi,9th Aug 2021,https://www.vishvasnews.com/viral/fact-check-viral-picture-of-a-child-rescuing-a-helpless-animal-has-nothing-to-do-with-madhya-pradesh/,Fact Check : बेजुबान जानवर को बचाते हुए बच्‍चे की वायरल तस्‍वीर का मध्‍य प्रदेश से नहीं है कोई संबंध,https://archive.md/e4lIk,फेसबुक पेज JMC Furniture,भीषण बाढ़ के बीच एक मासूम द्वारा अपने जीवन के साथ साथ एक बेजुवान के जीवन को बचाने की इस मार्मिक तस्वीर से हमें काफी कुछ सीखने की जरूरत है। तस्वीर शिवपुरी मध्यप्रदेश।,Flood,"Shivpuri, Madhya Pradesh",Hindi
Ashish Maharishi,8th Aug 2021,https://www.vishvasnews.com/english/viral/fact-check-old-picture-of-ahmedabad-viral-in-the-name-of-varanasi/,Fact Check: Old picture of Ahmedabad viral in the name of Varanasi,https://archive.md/6L1Mw,The Real India Facebook page,"World’s first underground cricket stadium ready in Banaras, right in the middle of the road",Politics,"Varanasi, Narendra Modi ",English
Ashish Maharishi,7th Aug 2021,https://www.vishvasnews.com/politics/fact-check-2017-photo-of-ahmedabad-is-now-viral-under-the-name-of-varanasi/,Fact Check : अहमदाबाद की 2017 की तस्‍वीर अब वाराणसी के नाम से वायरल,https://archive.md/6L1Mw,फेसबुक पेज The Real India,"विश्व का पहला अंडरग्राउंड क्रिकेट स्टेडियम बनारस में बन कर तैयार, वो भी सड़क के बीचों-बीच!",Varanasi Road,Varanasi ,Hindi
Ashish Maharishi,6th Aug 2021,https://www.vishvasnews.com/viral/quick-fact-check-old-photos-go-viral-again-in-the-name-of-chapra-rail-accident/,Quick Fact Check : छपरा रेल एक्‍सीडेंट के नाम पर फिर से वायरल हुईं पुरानी तस्‍वीरें,https://archive.md/S62MZ,फेसबुक यूजर प्रिंस जाटव,"छपरा, आनन्‍द विहार टरमिनल exp टकराई, चलती ट्रेन से कूदे लोग",Train Accident,Chapra- Anand vihar Exp,Hindi
Ashish Maharishi,4th Aug 2021,https://www.vishvasnews.com/world/quick-fact-check-scorpion-venom-cannot-be-treated-with-matchstick-powder/,Quick Fact Check : बिच्‍छू के जहर का इलाज माचिस की तीलियों के पाउडर से संभव नहीं,https://archive.md/iyH0n,फेसबुक यूजर दीनानाथ पटेल,माचिस की पांच सात तीलियों का मसाला पानी में घिस कर बिच्‍छू के काटे हुए स्‍थान पर लगाएं। इसे लगाते ही सिर्फ 2 मिनट में बिच्‍छू का जहर उतर जाता है,scorpion venom treatment,NA,Hindi
Ashish Maharishi,4th Aug 2021,https://www.vishvasnews.com/politics/fact-check-video-of-karnataka-went-viral-in-the-name-of-ram-temple-of-ayodhya/,Fact Check : अयोध्‍या के राम मंदिर के नाम पर वायरल हुआ कर्नाटक का वीडियो,https://archive.md/Lys0C,फेसबुक पेज यूजर अनुज,t is daily seen at the Aarti time Ayodhya Ram Mandir…,Ram Temple,Ayodhya ,Hindi
Ashish Maharishi,4th Aug 2021,https://www.vishvasnews.com/politics/fact-check-this-board-with-picture-of-arvind-kejriwal-is-edited/,Fact Check : अरविंद केजरीवाल की तस्‍वीर वाला यह बोर्ड एडिटेड है,https://archive.md/5OBjC,फेसबुक पेज पोस्ट ऑफिस,"बधाई हो दिल्‍ली, कीर्तिनगर इंडस्ट्रियल एरिया में दस नए डस्‍टबिन की व्‍यवस्‍था।",Politics,"Arvind Kejriwal, AAP",Hindi
Ashish Maharishi,30th Jul 2021,https://www.vishvasnews.com/viral/fact-check-photo-of-senior-journalist-from-kashmir-goes-viral-in-the-name-of-ravish-kumar/,Fact Check : कश्‍मीर के वरिष्‍ठ पत्रकार की तस्‍वीर रवीश कुमार के नाम से वायरल,https://perma.cc/W4CA-6T56,फेसबुक पेज India272+,‘दानिश सिद्दीकी के साथ क्या हुआ था। ये जानने के लिए रवीश कुमार को अफगानिस्तान भेजना चाहिए। क्‍योंकि खतरों से खेलने वाला अकेला यही पत्रकार है।’,---,Ravish Kumar,Hindi
Ashish Maharishi,24th Jul 2021,https://www.vishvasnews.com/politics/fact-check-a-communal-post-went-viral-in-the-name-of-shivling-in-sambhal/,Fact Check : संभल में श‍िवलिंग के नाम पर वायरल हुई सांप्रदाय‍िक पोस्‍ट,https://perma.cc/23JT-QAWQ,फेसबुक यूजर अरुण कुमार स‍िंह,"संभल में , 35 साल बाद शिवलिंग पर जल चढ़ाया गया। 18 जिहादी गिरफ़्तार। मुस्लिमो ने बंद करवाया हुआ था मंदिर। CM योगी ने 20 जिलों से भेजी पुलिस, खुला मंदिर।",Communal,Yogi Adityanath,Hindi
Ashish Maharishi,7th Apr 2021,https://www.vishvasnews.com/politics/fact-check-fake-post-viral-related-to-congress-president-sonia-gandhi/,"Fact Check : सोनिया गांधी बरसों से मना रही हैं होली, वायरल पोस्‍ट फर्जी है",https://perma.cc/AV86-BLPY,फेसबुक यूजर रूपा भादुड़ी,ई देखो इटली बाली एंटोनियो चाची भी होली के रंग मे रंगने लगी आज तो 😁 यह चाय वाले की जय हो,Communal,Sonia Gandhi ,Hindi
Ashish Maharishi,1st Apr 2021,https://www.vishvasnews.com/viral/fact-check-2017-photo-of-lucknow-goes-viral-in-the-name-of-noida-with-fake-claim/,Fact Check : लखनऊ की 2017 की तस्‍वीर फर्जी दावे के साथ नोएडा के नाम पर वायरल,https://perma.cc/2T8T-YB7L,फेसबुक यूजर स्मिता शुक्‍ला,नोएडा में ओखला के पास एक पार्क है । नाम है बुद्ध पार्क…..कल वहाँ एक लड़का और एक लड़की को पकड़ लिया योगी जी की एंटी रोमियो squad ने,Communal,Noida Police,Hindi
Devika Mehta,14th Nov 2022,https://www.vishvasnews.com/english/viral/fact-check-altered-pictures-of-jawahar-lal-nehru-are-viral-again-on-his-birth-anniversary/,Fact Check: Altered and unrelated pictures of Jawahar Lal Nehru are viral again on his birth anniversary,https://perma.cc/65WG-5M8W,Twitter user: Hindu Samrat Sanjit Kumar,Fake propaganda against Jawahar Lal Nehru through altered images,NA,Jawahar Lal Nehru,English
Devika Mehta,20th Sep 2023,https://www.vishvasnews.com/english/viral/fact-check-fraudulent-job-offers-going-viral-on-social-media/,Fact Check: Fraudulent Job Offers Going Viral On Social Media,https://www.facebook.com/akhilesh.kumar.56884761/posts/pfbid0nNy85FbggD1BSqYrDipNhUgkgWXjk5Vwtk2SeyHnZXTeoQffXZdVYVKpacoQhQAvl,Fb user: Dawson Stephen,Damco Group offering jobs on WhatsApp,NA,Damco Group,English
Pallavi Mishra,5th Oct 2020,https://www.vishvasnews.com/english/politics/fact-check-images-of-deceased-constable-in-punjab-viral-with-fake-claim/,Fact Check: Images of deceased constable in Punjab viral with fake claim,https://twitter.com/sanjay_mishra91/status/1312052708564705285,Facebook User Sanju Rawat Kotputli,"Body of a female constable found near Punjab Fatehgarh Churian Road… Sangatpura, case of rape and murder",Safety of Punjab police officers,Police women,English
Pallavi Mishra,22nd Jul 2020,https://www.vishvasnews.com/world/fact-check-this-video-of-rocking-accident-is-from-2013-russia-not-india/,"Fact Check: यह रॉकेट दुर्घटना का वीडियो रूस का है, भारत का नहीं",http://archive.fo/8DqyR,Twitter user Irmak Idoya इरमक ईड्या,Indian missile test is failed. Can this type of Army fight against Nepal,,Indian Army,Hindi
Pallavi Mishra,7th Feb 2020,https://www.vishvasnews.com/politics/fact-check-this-video-of-blanket-distribution-is-not-related-to-any-political-party/,Fact Check: कंबल बांटने के इस वीडियो का किसी भी पॉलिटिकल पार्टी से कोई लेना-देना नहीं है,https://www.facebook.com/ahmedali.papa/videos/2797034733666027/,Ahmad Ali Papa,"BJP distributing blankets to the disabled people, before turning off the camera the disabled walked away.",,BJP,Hindi
Pallavi Mishra,12th Nov 2021,https://www.vishvasnews.com/english/politics/fact-check-this-is-a-photo-of-a-marathi-actress-not-a-painting/,"Fact Check: This is a photo of a Marathi actress, not a painting",https://www.facebook.com/RadioTaranaNZ/posts/4486348431441808,One Day You Will be mine,This is not a Photograph but a Painting: This is the Talent of Indian Painting.,Painting,NA,English
Pallavi Mishra,12th Nov 2021,https://www.vishvasnews.com/viral/fact-check-the-marathi-actresss-photo-is-being-spread-with-a-claim-that-it-is-a-painting-2/,Fact Check: अभिनेत्री की फोटो को पेंटिंग बता कर फैलाया जा रहा है झूठ,https://www.facebook.com/RadioTaranaNZ/posts/4486348431441808,One Day You Will be mine,"यह कोई फोटो नहीं, बल्कि एक आर्टिस्ट द्वारा बनायी गयी एक पेंटिंग है।",Painting,NA,Hindi
Pallavi Mishra,12th Nov 2021,https://www.vishvasnews.com/politics/quick-fact-check-apj-abdul-kalam-did-not-give-this-statement-false-claim-goes-viral-again/,Quick Fact Check: एपीजे अब्दुल कलाम ने नहीं दिया था यह बयान; गलत दावा फिर हुआ वायरल,https://www.instagram.com/p/CWGUYU2vBn0/?utm_source=ig_embed&ig_rid=3d7cbfe3-f70f-4193-8187-8d6d0ffc16cf,pushpendrakulfa,आतंकवाद पर नियंत्रण के लिए भारत में चल रहे हज़ारों मदरसों पर प्रतिबंद लगाना बेहद जरुरी है’: डॉ. एपीजे अब्दुल कलाम।,Ban thousands of madrassas,A P J Abdul Kalam,Hindi
Pallavi Mishra,11th Nov 2021,https://www.vishvasnews.com/english/viral/fact-check-this-picture-showing-the-temple-on-planet-mars-is-edited/,Fact Check: This picture showing the temple on planet Mars is edited,https://www.facebook.com/photo/?fbid=10231141703066203&set=a.10204226811770742,Alagiri Swam,"Mangalnath Temple on Mars is more than 32000 years old, NASA scientists found it now by help of Curiosity rover",Mangalnath Temple on Mars,NASA,English
Pallavi Mishra,11th Nov 2021,https://www.vishvasnews.com/viral/fact-check-this-picture-showing-mangalnath-temple-on-mars-is-edited/,Fact Check: मंगल ग्रह पर मंगलनाथ मंदिर दिखाती यह तस्वीर एडिटेड है,https://www.facebook.com/photo/?fbid=10231141703066203&set=a.10204226811770742,Alagiri Swamy,"32000 साल से भी ज्यादा पुराना है मंगल ग्रह पर मंगलनाथ मंदिर, NASA के वैज्ञानिकों ने अब क्यूरियोसिटी रोवर की मदद से ढूंढा",Mangalnath Temple on Mars,NASA,Hindi
Pallavi Mishra,10th Nov 2021,https://www.vishvasnews.com/english/viral/fact-check-africas-baobab-tree-is-not-the-oldest-tree-in-the-world-viral-claim-is-not-true/,"Fact Check: Africa’s baobab tree is not the oldest tree in the world, viral claim is not true",https://www.facebook.com/groups/cyrussarki/posts/1354204094982491/,Basavarajaiah Honnagangaiah,Oldest tree in the world. 6000 years. Tanzania. Africa.”,World’s oldest tree ,Baobab tree,English
Pallavi Mishra,10th Nov 2021,https://www.vishvasnews.com/viral/fact-check-this-post-about-the-oldest-tree-in-the-world-is-fake/,Fact Check: सबसे पुराने पेड़ का दावा करने वाली यह पोस्ट फर्जी है,https://www.facebook.com/groups/cyrussarki/posts/1354204094982491/,Basavarajaiah Honnagangaiah,दुनिया का सबसे पुराना पेड़ अफ्रीका के तंजानिया में है और यह 6000 साल से भी ज्यादा पुराना है।,World’s oldest tree ,Baobab tree,Hindi
Pallavi Mishra,9th Nov 2021,https://www.vishvasnews.com/viral/quick-fact-check-fake-post-claiming-to-have-cockroaches-in-x-ray-machine-goes-viral-again/,Quick Fact Check: एक्स-रे मशीन में कॉकरोच होने का दावा करती फ़र्ज़ी पोस्ट फिर वायरल,https://www.facebook.com/nasreen.khan.106/posts/4203284059801240,Nasreen Khan,"एक्स-रे जिम्बॉब्वे के एक अस्पताल का है और जब यह मरीज इलाज के लिए भारत आया तो यह पता चला कि कॉकरोच छाती में नहीं, बल्कि एक्स-रे मशीन में था।",Cockroach in chest,Zimbabwe,Hindi
Pallavi Mishra,9th Nov 2021,https://www.vishvasnews.com/viral/fact-check-old-video-of-delhi-rain-viral-with-fake-claim/,Fact Check: दिल्ली में हुई बारिश के बाद के हालात के पुराने वीडियो को चेन्नई का बता कर किया जा रहा है वायरल,https://twitter.com/Priyank74578673/status/1457233790535811073,Priyanka Chopra,चेन्नई में हुई बारिश के बाद के हालात,Rain,Flood,Hindi
Pallavi Mishra,9th Nov 2021,https://www.vishvasnews.com/english/viral/fact-check-this-video-showing-fireworks-from-a-building-has-nothing-to-do-with-diwali-2/,Fact Check: This video showing fireworks from a building has nothing to do with Diwali,https://www.facebook.com/drallah/posts/921904748440372/,Gautam Allahbadia,"This building is in Taipei, Taiwan, with 101 floors, lit during Diwali",Fireworks,Diwali,English
Pallavi Mishra,9th Nov 2021,https://www.vishvasnews.com/english/politics/fact-check-old-video-of-the-anti-nrc-rally-in-kerala-being-falsely-linked-to-communal-violence-in-tripura/,Fact Check: Old video of the anti-NRC rally in Kerala being falsely linked to communal violence in Tripura,https://wwvkfesbukkcom/mjvedksiddikuik90/posts/94270569660073l,M Javed Siddiqui,Kerala Muslims protest against Tripura Violence., Tripura Violence.,Kerala Muslims,English
Pallavi Mishra,8th Nov 2021,https://www.vishvasnews.com/viral/fact-check-old-video-of-anti-nrc-rally-in-kerala-being-falsly-linked-to-communal-violence-in-tripura/,Fact Check: केरल में एंटी एनआरसी रैली के पुराने वीडियो को त्रिपुरा के सांप्रदायिक हिंसा से जोड़कर किया जा रहा है वायरल,https://wwvkfesbukkcom/mjvedksiddikuik90/posts/94270569660073l,M Javed Siddiqui,केरल में लोगों ने त्रिपुरा में हुई हिंसा के खिलाफ विरोध प्रदर्शन किया।, Tripura Violence.,Kerala Muslims,Hindi
Pallavi Mishra,8th Nov 2021,https://www.vishvasnews.com/viral/fact-check-this-video-showing-fireworks-from-a-building-has-nothing-to-do-with-diwali/,Fact Check: बिल्डिंग से होती इस आतिशबाजी का दिवाली से नहीं है कोई संबंध,https://www.facebook.com/drallah/posts/921904748440372/,Gautam Allahbadia,ताइवान के ताइपे में  101 मंजिलें दिवाली के दौरान जगमगाती दिखी।,Fireworks,Diwali,Hindi
Pallavi Mishra,2nd Nov 2021,https://www.vishvasnews.com/viral/fact-check-the-picture-of-the-removal-of-a-religious-structure-built-illegally-on-government-land-in-gujarat-is-being-viral-as-that-of-uttar-pradesh/,Fact Check: गुजरात में सरकारी जमीन पर अवैध रूप से बने धार्मिक ढांचे को हटाए जाने की तस्वीर को उत्तर प्रदेश का बताकर किया जा रहा वायरल,https://www.facebook.com/photo.php?fbid=441330487359925&set=a.116602309832746&type=3&theater,रवी हिंदू, उत्तर प्रदेश में अवैध मस्जिद  को तोड़ा।,Mosque demolished ,Uttar Pradesh goverment,Hindi
Pallavi Mishra,29th Oct 2021,https://www.vishvasnews.com/viral/fact-check-viral-image-is-edited-claim-that-it-was-discovered-while-demolishing-a-mosque-is-false/,Fact Check: एडिटेड तस्वीर को कर्नाटक में मस्जिद को तोड़ने पर निकला मंदिर बता कर किया जा रहा है वायरल,https://www.facebook.com/photo.php?fbid=1046350602783411&set=a.305101273575018&type=3,Ramkesh Vijay,कर्नाटक में सड़क को चौड़ा करने के लिए एक मस्जिद को तोड़ा गया तो उन्हें यह मंदिर मिला।,Found temple in Karnataka,NA,Hindi
Pallavi Mishra,28th Oct 2021,https://www.vishvasnews.com/politics/fact-check-buddhist-temple-idols-in-japan-are-being-viral-as-that-of-chamarajaeshwara-temple-in-mysore-in-karnataka/,Fact Check: जापान में बौद्ध मंदिर की मूर्तियों को मैसूर के चामराजेश्वर मंदिर का बताकर किया जा रहा है वायरल,https://twitter.com/KhushiK38109533/status/1451525565333204996,KhushiK38109533, मैसूर के चामराजेश्वर मंदिर के देवताओं की मूर्तियां।,Sculptures of God ,Chamarajeshwara Temple,Hindi
Pallavi Mishra,27th Oct 2021,https://www.vishvasnews.com/politics/fact-check-the-news-of-opening-of-separate-liquor-shops-for-women-is-being-viral-with-the-wrong-claim/,Fact Check: महिलाओं के लिए शराब की अलग दुकानें खोलने की ख़बर को गलत दावे के साथ किया जा रहा है वायरल,https://web.archive.org/save/https://www.facebook.com/IMHimanisingh/?ref=page_internal,Himani Singh,"महिलाओं के लिए अलग से दुकान खोलेगी सरकार. भोपाल, इंदौर, जबलपुर से होगी शुरुआत।",Liquor shops for women,BJP Government,Hindi
Pallavi Mishra,27th Oct 2021,https://www.vishvasnews.com/world/quick-fact-check-this-is-not-a-skeleton-from-kurukshetra-image-created-using-editing-tools-again-goes-viral-with-false-claim/,Quick Fact Check: यह कोई कुरुक्षेत्र का कंकाल नहीं है; एडिटिंग टूल्स का इस्तेमाल करके बनाई गई तस्वीर फिर हुई गलत दावे के साथ वायरल,https://www.instagram.com/margy_kauffmapnn/,sa.nj386,घटोत्कच का कंकाल कुरुक्षेत्र में हुई खुदाई में निकला।,Ghatotkacha skeleton,Ghatotkacha,Hindi
Pallavi Mishra,26th Oct 2021,https://www.vishvasnews.com/english/viral/fact-check-old-and-edited-picture-of-shahrukh-khan-viral-with-the-false-claim/,Fact Check: Old and edited picture of Shahrukh Khan viral with the false claim,https://wwvkfesbukkcom/idiotichminds/fotoj/akl532620356966928/326l7923540497ll/?,Idiotic Minds,Bachche ki Tension,Bollywood,Shah Rukh Khan,English
Pallavi Mishra,26th Oct 2021,https://www.vishvasnews.com/viral/fact-check-shahrukh-khans-old-edited-picture-viral-with-the-wrong-claim/,Fact Check: शाहरुख़ खान की पुरानी तस्वीर को एडिट करके किया जा रहा है गलत दावे के साथ वायरल,https://wwvkfesbukkcom/idiotichminds/fotoj/akl532620356966928/326l7923540497ll/?,Idiotic Minds,Bachche ki Tension,Bollywood,Shah Rukh Khan,Hindi
Pallavi Mishra,20th Oct 2021,https://www.vishvasnews.com/politics/fact-check-this-statement-going-viral-in-the-name-of-amit-shah-is-fake/,Fact Check: भारत को हिंदू राष्ट्र बनाए जाने के दावे के साथ वायरल हो रहा बयान मनगढ़ंत,https://www.facebook.com/permalink.php?story_fbid=1431947423857408&id=100011264920489,Arun Kumar Pandey,"सनातन धर्म से जुड़े सभी लोगों को बधाई हो. अपने मोटा भाई ने बोल दिया है अब तैयारी जोरदार होनी चाहिए, जिससे हिंदू राष्ट्र 2025 से पहले बन जाएगा।",Akhand Bharat,Amit Shah ,Hindi
Pallavi Mishra,18th Oct 2021,https://www.vishvasnews.com/politics/fact-check-the-picture-of-the-namaz-schedule-at-durga-puja-pandal-in-bangladesh-is-being-shared-as-that-of-west-bengal/,Fact Check: बांग्लादेश के दुर्गा पूजा पंडाल में लगे नमाज़ के शेड्यूल की तस्वीर को पश्चिम बंगाल का बता कर किया जा रहा है वायरल,https://www.facebook.com/RashtradevRSS/photos/a.1592186571072146/2846076059016518/?type=3&__xts__%5B0%5D=68.ARAwXvMBUXnlrsV0zHwAX2DYKNEuktON9t5C5X0rNQF2JTFD0fz0cM2qRAQNxfyz49_A46GLpEbM4PvlHSxjAOLds00JZN_dDqm67aAFUP8fs-rIVMSvo03lohSeFzlY3oCWEYoC4ORBJKCIKNXUrYuvh8nMO_Kzpb2teg1koe-Z4ZMHRj5M-xBFohjVp_oIPuAVKCZEO3AxOL3bfQsMhaaZYIzJPuf8aolm-cjdL70v26v8PyaBwKa9IIrBFwvxlMjfwb24a5p0LaI7o3AceV83kY9s-sOv6fQ&__tn__=-R,राष्ट्रदेव,"बंगाल प्रशासन द्वारा दुर्गा पूजा पंडालों में नमाज टाइम टेबल के बोर्ड बनवा कर लगवाए गए हैं, ताकि हिन्दू भक्तजन उस समय अपनी पूजा बन्द कर दें, जिससे कि नमाजियों की नमाज में खलल न पड़े। रोजाना दिन में पाँच बार होने वाली नमाज में व्यवधान न हो इसके लिए वर्ष में एक बार आने वाले हिंदुओं के पर्व को रोका जा रहा है। अभी बंगाल में नमाज वाले मात्र 30% है आने वाले समय मे यदि यह संख्या 50% होगी तो बंगाल में भी वही होगा तो बांग्लादेश में हिंदुओं के साथ हो रहा है। सदैव स्मरण रहे…..हिन्दू घटा – देश बंटा",Durga Puja,Muslims,Hindi
Pallavi Mishra,15th Oct 2021,https://www.vishvasnews.com/politics/fact-check-edited-photo-of-uttarakhand-minister-rekha-arya-viral/,Fact Check: उत्तराखंड की मंत्री रेखा आर्या की तस्वीर को एडिट कर गलत दावे के साथ किया जा रहा है वायरल,https://www.facebook.com/UttarakhandBadhaal/posts/357440896055870,Bees Saal - Uttarakhand Badhaal,"हमारी भूल, कमल का फूल” और नीचे लिखा है “रेखा आर्या , विधायक सोमेश्वर, मंत्री उत्तराखंड सरकार।",BJP,Rekha Arya,Hindi
Pallavi Mishra,14th Oct 2021,https://www.vishvasnews.com/politics/quixk-fact-check-video-clip-going-viral-in-the-name-of-first-steam-train-is-fake/,Quick Fact Check: पहली स्टीम ट्रेन के नाम पर वायरल हो रही वीडियो क्लिप फर्जी है,https://www.facebook.com/DMET6367/posts/4344810442268151,FB User: DMET 1963 - 1967,दुनिया की पहली ट्रेन 24-दिसंबर-1809 (लगभग 211 साल पहले) को शुरू हुई थी। यह वीडियो देखने लायक है।,First train,Britishers,Hindi
Pallavi Mishra,12th Oct 2021,https://www.vishvasnews.com/politics/fact-check-old-video-from-uttar-pradesh-is-being-viral-in-the-name-of-kashmir/,Fact Check: उत्तर प्रदेश के पुराने वीडियो को कश्मीर का बता कर किया जा रहा है वायरल,https://www.facebook.com/100053940992904/videos/708704310522926/,"For God's sake, we advise you, it is enough."," दिल शोक करता है, और आंख फटी की फटी रह जाती है। और जो कुछ हमारे देश में हो रहा है उसके लिए मैं दुखी हूं। (हाथ उठाएं और दिल से उनके लिए प्रार्थना करें) भारत ने इस्लाम को छोड़कर सभी धर्मों के लोगों को चेतावनी दी है कि वे आतंकवाद के खिलाफ या अधिक सटीक रूप से इस्लाम के खिलाफ बड़े पैमाने पर सैन्य अभियान की तैयारी के लिए तुरंत कश्मीर छोड़ दें। और एक बड़े नरसंहार की तैयारी में इंटरनेट और संचार काट दिया गया है , उन्होंने हैशटैग किया।.",Stone Pelting,Kashmiris,Hindi
Pallavi Mishra,11th Oct 2021,https://www.vishvasnews.com/english/viral/fact-check-this-video-of-lion-coming-out-of-toilet-is-not-from-gir-wildlife-sanctuary-in-gujarat-2/,"Fact Check: This lion video is not from Gir in Gujarat, fake claim viral",https://www.facebook.com/watch/?v=1844913032375714,Namo Blogs,"“If you are going to visit Gir in Gujarat, then definitely check before using the accessible toilet or else the toilet will not be used",Lion in Gir,Forest officers,English
Pallavi Mishra,11th Oct 2021,https://www.vishvasnews.com/viral/fact-check-this-video-of-lion-coming-out-of-toilet-is-not-from-gir-wildlife-sanctuary-in-gujarat/,Fact Check: टॉयलेट से निकलते शेर का यह वीडियो गुजरात के गिर वन्यजीव अभयारण्य का नहीं है,https://www.facebook.com/watch/?v=1844913032375714,Namo Blogs,"“If you are going to visit Gir in Gujarat, then definitely check before using the accessible toilet or else the toilet will not be used",Lion in Gir,Forest officers,Hindi
Pallavi Mishra,11th Oct 2021,https://www.vishvasnews.com/politics/quick-fact-check-nirav-modi-did-not-give-any-such-statement-in-london-court-false-claim-goes-viral-again/,Quick Fact Check: नीरव मोदी ने लंदन कोर्ट में नहीं दिया था ऐसा कोई बयान; गलत दावा फिर हुआ वायरल,https://www.facebook.com/watch/?v=1844913032375715,hindu_raj_20,"मैं भागा नहीं हु, मुझे भगाया गया है, 456 करोड़ कमिशन खाया कांग्रेस के नेताओं ने, मैंने अकेले नहीं खाया, सबको हिस्सा दिया| सब मिल कर चुकाये। 13000 करोड़ में से मेरी सिर्फ 32% हिस्सेदारी थी बाकी सब कोंग्रेसी नेताओ का है| :नीरव मोदी (लंडन कोर्ट में बयान) चोकीदार को चोर बताने वाला ही #चोर निकला| #मोदीहैतोमुमकिनहै",Nirav Modi scam,Nirav Modi,Hindi
Pallavi Mishra,11th Oct 2021,https://www.vishvasnews.com/health/quick-fact-check-the-misleading-claim-that-this-homeopathic-medicine-can-cure-dengue-in-48-hours-again-goes-viral/,Quick Fact Check: होम्योपैथी दवा से 48 घंटे में डेंगू ठीक होने का भ्रामक दावा फिर हुआ वायरल,https://www.facebook.com/photo.php?fbid=256558525150929&set=a.111069383033178&type=3&theater,Subash Soni,डेंगू को 48 घंटे में समाप्त करने की क्षमता रखने वाली दवा । कृपया इस संदेश को अधिक से अधिक लोगो तक भेजे महत्वपूर्ण सूचना यदि किसी को डेंगू या साधारण बुखार के कारण प्लेटलेट्स कम हो गयी है तो एक होमोपेथिक दवा है। EUPATORIUM PERFOIAM 200 liquid dilution homeopathic medicine. इसकी 3 या 4 बूँदें प्रत्येक 2-2 घंटे में साधारण पानी में डाल कर मात्र 2 दिन पिलायें । यदि आप पुण्य कमाना चाहते हैं तो यह संदेश धर्म-प्रसाद मान कर सभी को प्रेषित करे।,Dengue,Dengue patients,Hindi
